view_count,cart_additions,time_spent,price,discount,rating,past_purchases,avg_spent,purchased
7,3,222,298,55,3.4410721762941825,9,2787,1
8,4,164,2781,13,1.524782564882825,26,4277,1
4,4,218,1346,53,3.57419060881596,5,3768,1
8,1,124,4071,44,1.220399596117645,12,840,1
1,1,208,1162,26,4.935341774273748,26,4928,1
8,3,185,3492,6,2.564739678817722,32,4979,1
7,1,149,1721,30,2.3999316789335507,26,4307,1
2,4,299,114,60,1.6474229137287129,33,639,1
5,2,27,1050,17,4.123643701450277,35,3518,1
5,0,121,998,57,1.713803090509514,11,4725,1
8,2,200,4879,20,4.911520242060501,30,4827,1
7,3,27,3672,19,1.5843709311906888,16,1202,1
8,2,57,327,1,3.276771091460969,44,1799,1
8,2,149,1544,5,3.6588073537569397,11,532,1
4,2,253,2912,12,3.956176266240608,26,125,1
9,4,191,4056,9,1.3962009495826604,18,2508,1
6,2,193,815,1,4.745132670050575,14,1506,1
1,3,102,1561,7,2.6816588451072367,10,2445,1
5,2,168,2095,25,1.0647859430522346,40,3132,1
4,2,170,4361,60,4.461523414374121,1,2246,1
5,1,231,3004,54,1.0889454730441526,37,3266,1
7,4,174,967,14,2.1872588674194935,35,2744,1
5,3,12,2595,39,3.7622103044309587,4,3024,1
7,0,70,1209,22,4.2744760414289695,23,1403,0
4,2,151,3958,32,3.678467881147095,35,3182,1
7,3,76,308,24,4.060835475988288,24,4607,1
2,3,133,4052,39,4.226480017215288,25,563,1
6,4,184,4096,46,2.315542696753269,19,4998,1
7,0,221,4884,47,3.285945640117376,18,1363,1
5,2,72,3420,35,1.115322536911358,15,3747,1
9,1,52,2034,67,3.2982971832133816,12,1242,1
6,0,86,263,53,3.2213779647659497,35,4109,1
3,4,256,2115,2,1.5009326242009537,19,2551,1
3,2,283,1729,42,4.965318625079034,40,4597,1
1,2,158,659,31,1.7969827710760526,5,695,1
7,3,248,438,36,2.2730654125075818,24,3631,1
6,1,17,4296,35,3.9817469384167135,13,763,1
6,4,155,3401,28,2.9255706483479083,17,4598,1
1,4,126,3418,11,3.1847382830127358,10,514,1
6,0,44,1846,61,2.377568557007926,8,1976,1
9,2,51,4231,26,3.9451158394781767,8,4474,1
9,3,39,4361,42,1.9847336853541782,3,1850,1
7,3,249,4738,47,3.9949269858934677,30,3545,1
7,1,199,1822,32,1.5573936684485705,23,4054,1
2,4,55,4326,36,2.7264035899146375,17,4442,1
4,3,216,1152,36,1.9145396872276752,40,150,1
6,3,240,1646,64,4.157977397523256,32,3907,1
5,4,90,3790,68,2.930988329093621,10,1986,1
6,1,140,2414,61,2.723736703040197,20,4435,1
2,2,71,1420,66,2.678496988148928,16,1082,1
9,0,151,3288,8,4.544693434965949,30,4576,1
4,0,27,2882,7,2.938594366457637,32,2165,0
3,0,39,1626,50,2.162112902775784,20,2920,1
8,4,231,1684,65,2.4860560789094555,35,4301,1
9,3,296,1538,39,4.893967043681499,17,4427,1
5,3,91,2748,57,3.4773200325441556,31,2241,1
4,3,66,1510,28,2.7191609527974427,38,3959,1
7,3,279,3433,36,1.6848444860632759,41,501,1
9,3,27,4331,54,4.745374995740427,10,2733,1
7,3,230,823,59,4.857569337051571,42,3846,1
9,2,107,2768,1,2.139028932294793,40,1870,1
5,4,241,4885,8,2.207946713287029,37,3763,1
5,2,236,3770,35,1.9602878011344536,10,4255,1
3,3,28,4336,10,3.486945486523337,8,286,1
1,3,223,4310,61,4.8830385905585265,38,615,1
6,2,267,2521,61,4.4790863806944925,17,2267,1
5,3,166,1311,44,3.9659844177324213,0,3737,1
1,4,191,4636,39,2.4532374247063893,46,1356,1
1,4,166,1072,34,1.0900188288060764,2,3093,1
2,4,34,2803,56,1.8412946179792526,27,2755,1
5,1,255,4242,45,3.3468235914416327,18,1476,1
5,4,250,308,62,1.4355746972291454,20,4645,1
9,4,39,2247,21,4.6691800455650725,23,1777,1
2,1,188,1878,59,4.502429424261477,8,801,1
3,3,231,2719,50,4.251125459207058,45,1720,1
9,3,271,2623,27,1.9020914882975277,37,2466,1
6,4,286,1832,5,4.208794823153687,34,3149,1
8,1,49,2241,29,3.022917560926081,31,4347,0
1,4,76,1740,65,2.0844937254906113,13,1237,1
6,3,71,4215,53,4.59517748016819,1,2080,1
1,3,174,2745,51,1.4668468186251897,13,189,1
8,3,97,424,54,1.4692066664962402,11,4942,1
3,3,291,4166,29,1.7227825695156245,6,2678,1
9,1,234,1982,21,1.9670771898224086,49,1429,1
2,4,254,469,25,4.475339798577913,12,4270,1
8,3,290,642,13,2.537953842049445,37,4158,1
8,0,50,1905,40,3.934627012702034,49,2207,1
9,1,296,3990,69,1.5355556088962796,26,3700,1
4,2,126,2874,27,3.566128947140278,1,4197,1
3,2,98,1225,54,3.085928432671944,30,601,1
1,3,245,761,22,1.4495870121197107,22,3088,1
6,0,124,3575,1,2.6208885299063853,9,2708,1
4,0,223,3448,58,2.5681647039140603,30,4193,1
7,4,49,1733,9,4.467531186922601,1,686,1
3,0,11,3684,37,4.869323183835812,44,3385,1
5,2,118,1581,47,3.4309626767939805,41,1987,1
3,0,202,3241,13,4.966137505431423,1,4973,1
1,0,104,4677,62,1.2965555730799263,18,2071,1
2,2,288,164,14,4.373085108033697,45,1443,1
4,1,219,4269,54,1.5251598969144564,11,4253,1
5,1,130,757,19,1.3852994717275542,13,108,1
9,3,89,2534,49,3.451074589877932,41,1459,1
5,4,221,261,5,3.688459517378877,39,481,1
3,0,33,1054,16,2.4840993716487794,0,3954,0
5,2,209,3068,18,3.864960174864333,7,1212,1
6,1,63,4207,52,3.9430968658208267,33,3899,1
6,2,204,293,14,4.132634400623777,38,896,1
1,0,51,1862,0,4.257768468873445,2,4929,0
2,1,91,3765,1,1.6071046963558828,37,366,0
3,2,238,309,61,2.24123575395422,39,377,1
2,2,86,2750,38,1.4584508645342869,38,1455,1
5,0,160,1488,26,3.0803639811637105,42,879,1
4,3,73,3412,20,3.500931018532829,41,2821,1
4,3,133,4413,3,2.0283607816276157,29,702,1
2,0,91,2343,10,1.5839290149843825,19,2577,0
6,4,245,2763,8,1.221485636339371,1,2739,1
4,4,61,1654,5,3.391986621762727,28,3453,1
1,1,27,4907,49,4.900367822326842,41,1749,1
6,1,95,2883,64,3.126360733366455,47,3147,1
3,1,33,3946,14,2.336678265804042,47,2278,0
8,0,85,4685,56,1.4640302577153594,8,3318,1
8,1,29,487,10,3.6062606873798626,21,3673,0
4,2,299,2074,58,2.883703262933506,9,4937,1
3,2,292,1217,21,4.511767162714305,34,3835,1
9,3,112,587,2,4.272981668938159,13,1655,1
5,4,176,2882,14,2.141559151246687,21,3455,1
4,2,97,289,11,2.7789580540808743,16,635,1
5,0,84,3005,32,3.099844571474465,33,3325,1
6,0,239,3280,46,4.8964258011709205,1,3857,1
7,2,290,3745,43,4.3268131645486445,21,1414,1
6,2,194,2423,5,4.373368451438264,17,2627,1
6,3,173,512,66,4.631158628180184,16,2209,1
6,1,223,789,65,1.1849834562176755,16,340,1
6,4,299,2579,52,4.065478398219758,0,3052,1
5,2,182,993,47,3.640333253506868,17,3936,1
9,0,21,2799,24,3.7404970159810285,20,4492,0
5,4,168,1729,12,1.5116707099670483,30,4460,1
5,0,16,768,44,1.8097333032799447,37,1355,1
1,3,259,1342,8,1.2245693402738596,30,2730,1
4,1,17,1886,12,1.3272840130415209,35,3150,0
8,2,169,3306,52,4.684201579027047,15,4888,1
9,3,284,2656,33,2.77485683741717,45,3244,1
1,0,112,4587,52,2.131638422213489,11,4557,1
5,1,64,4953,31,1.1618525500497028,19,4992,1
8,4,240,4144,39,4.5523659300131065,36,192,1
1,0,52,781,50,2.443775768791852,1,3552,1
4,4,144,3975,69,2.6018237875645234,41,3919,1
6,1,260,2482,66,1.3380758434385198,13,1787,1
2,3,194,1784,68,2.8433948354066563,39,3673,1
8,2,239,4992,5,1.0823414647861207,26,1463,1
8,3,265,2615,15,2.274052125538705,17,2729,1
3,1,233,1379,30,1.3954411380842084,36,3342,1
2,3,24,1628,27,1.7556685446377918,33,879,1
5,0,107,4234,29,1.0873406489330812,47,4100,0
1,2,167,1038,0,1.4219433799757986,28,1101,1
9,2,154,695,13,2.6447406111831877,40,2568,1
3,3,268,3219,40,4.012469345531207,4,2493,1
6,0,170,1806,23,2.397776753642988,11,472,1
1,0,76,2280,4,2.176368477041346,44,635,0
3,2,16,2323,10,2.657641614891103,45,3724,1
5,1,217,3482,54,3.8677810333001412,46,2968,1
7,3,256,1473,46,1.1733283074832368,37,4197,1
4,4,79,2436,27,4.986161931495142,20,3634,1
7,1,35,4090,68,1.3463500744339498,36,3501,1
9,1,201,3764,43,1.035942852466249,44,2610,1
9,2,266,2359,34,4.546176045191308,31,3907,1
4,3,123,1933,46,3.829150624053273,21,2178,1
6,2,122,3299,30,2.494178366427072,47,4554,1
5,1,225,2585,53,3.40554660952587,48,583,1
2,4,267,2276,4,1.2881411487939554,17,4982,1
7,2,118,1244,51,1.1707643221012405,47,4279,1
2,3,161,2839,37,2.9829847058611065,5,3196,1
4,1,23,3356,12,1.3353374716962998,12,1420,0
3,1,40,711,44,1.3538988173924014,49,3518,1
7,2,181,876,41,2.247979175305575,11,3305,1
9,0,216,1220,18,2.169699353791897,24,4701,1
5,0,65,4657,5,4.0865709769739915,26,3661,0
5,3,160,3702,10,1.2114227127236723,49,2871,1
2,3,215,2287,50,2.3599366000314745,25,1688,1
1,4,98,2778,31,3.7053658855992744,31,3162,1
3,0,261,4872,51,1.1449472595332342,15,2202,1
2,1,219,4449,47,3.8116518070350285,35,857,1
8,1,111,4808,40,2.2123845833852642,15,3104,1
5,0,171,1173,26,4.513794770746769,49,1140,1
9,4,279,3449,5,2.561981400935252,36,128,1
4,3,104,1360,11,3.6062937948345866,22,3943,1
5,0,215,2897,13,4.602770397241603,18,4343,1
7,2,146,2476,24,4.597584793281458,46,3843,1
2,2,114,1814,35,1.2801973660722012,1,959,1
8,0,154,2812,21,4.65492509970161,13,585,1
1,2,254,4565,30,2.090344424873052,37,790,1
4,1,160,1853,35,2.8527035937247627,49,3701,1
7,0,141,3063,15,4.4873780044457225,40,2452,1
3,2,110,476,46,2.189935753975593,44,597,1
8,3,148,2141,35,1.2664236628885917,15,2662,1
6,4,210,3275,45,2.042063034722298,45,618,1
8,1,261,219,52,1.3203590719781948,48,4968,1
7,0,157,2233,13,2.3282403864984884,26,2181,1
2,3,65,3793,65,2.1501857569204335,5,1443,1
3,4,187,4052,15,1.8882418874288631,44,3338,1
5,1,50,3404,50,1.9128550594561897,8,3667,1
1,2,283,4725,42,1.883452839076369,27,3841,1
8,1,161,4362,52,4.0398448727144896,0,2855,1
7,0,55,1771,52,4.80706767779572,39,4706,1
4,3,117,2091,31,1.7573436246834802,38,4457,1
5,0,240,4311,57,3.332477712417242,1,4577,1
5,3,35,3731,67,1.4480723547531,6,4206,1
8,2,154,2944,48,4.9872036687604115,46,4503,1
2,2,118,525,25,2.118681262559468,10,3811,1
4,0,150,4437,65,2.3473257473073272,11,2695,1
8,0,85,1251,67,2.0083800528093683,37,2170,1
3,2,295,638,2,3.644575697486328,33,4093,1
5,2,33,2335,44,2.954680038963572,49,776,1
2,4,144,3330,43,2.697124781411145,45,4532,1
9,3,206,1463,56,3.074880064473628,4,2426,1
5,0,43,150,61,2.023345225567066,12,1340,1
5,2,196,4895,0,1.3088807159717013,40,1676,1
5,1,196,225,11,1.904856350232763,19,3680,1
4,3,131,3609,49,4.964695508903183,12,3092,1
4,3,165,3370,60,4.539689991482984,23,2182,1
7,1,262,4807,6,1.0693918873364563,18,2021,1
2,0,261,4345,31,4.922889980093046,12,4228,1
1,2,165,2384,27,4.414833009239643,17,383,1
4,4,104,989,25,2.834805123176947,19,412,1
4,4,19,1240,68,3.513062685943896,32,4118,1
6,2,131,3304,66,4.828455112691438,41,2217,1
2,1,87,3392,6,1.2490716553362327,10,378,0
3,1,88,2202,62,1.782904337377297,3,4356,1
2,4,48,4067,8,4.4781103629017345,30,2951,1
8,0,241,3515,1,2.279802393941425,46,4443,1
9,1,210,1453,19,3.627689276409238,4,728,1
4,4,266,305,63,1.265882871435121,34,2202,1
7,3,199,4785,23,3.0204623134487463,43,4971,1
7,0,289,892,32,3.8111114082228745,4,2256,1
9,2,266,543,43,1.4768695725445946,2,3292,1
1,3,53,916,41,2.4350200529885293,36,1904,1
6,1,49,465,56,1.3455380347151435,30,2489,1
3,0,174,2077,30,1.3462936606417135,46,4733,1
4,0,65,1048,65,2.8533446053769818,14,1822,1
2,2,22,4778,8,4.568443347597179,19,4606,1
9,3,243,4149,45,2.618212775381701,4,1126,1
6,4,257,2841,10,4.7558325735145,28,1123,1
5,0,110,3468,31,2.5529003194081943,20,927,1
9,2,88,1938,2,3.546467601169874,18,1258,1
8,1,79,2476,32,1.6147269699582605,3,504,1
1,4,21,1869,13,3.04574382390831,0,1843,1
3,3,167,3732,27,4.767454426696997,35,1657,1
4,4,116,1640,50,3.025995516813156,4,3521,1
2,2,90,534,42,1.1436807380031775,44,3029,1
4,4,224,3063,17,2.776630017457469,24,4668,1
3,1,274,4796,28,4.5098665460768785,1,1793,1
8,0,263,4752,26,2.278685911109008,42,855,1
1,3,251,179,14,3.866089599295189,23,1860,1
9,0,75,1480,55,3.1659712809053486,28,4923,1
7,0,267,4628,12,2.458389177582733,7,1067,1
9,0,141,3387,34,4.009099819670715,21,4997,1
1,0,240,4378,38,2.581187720153309,26,2471,1
4,1,261,4296,5,4.06324736081368,22,1080,1
8,1,162,4669,69,2.1511047954556073,38,1910,1
6,2,227,1512,67,1.6464412460480888,23,4200,1
7,3,29,4866,50,3.173125811008507,14,1074,1
4,0,241,183,38,4.458938240181821,0,1707,1
3,1,194,4540,1,2.4130964125350682,6,3168,1
2,3,23,4113,49,1.861046936058421,25,1425,1
4,1,103,4321,56,3.7435863147679993,43,2778,1
9,1,35,1813,49,2.57746285485647,21,2502,1
3,0,299,3856,17,1.4700543581191843,25,322,1
6,0,70,1562,65,4.911163593434148,11,1787,1
4,3,110,3036,17,2.677022194749561,49,2462,1
5,4,79,1594,42,4.348141197701073,32,1909,1
7,4,86,1911,22,3.3954829306925363,7,1554,1
1,0,291,2663,11,4.694170253401314,26,4172,1
9,0,17,4359,45,4.951478447467553,43,344,1
8,0,236,1965,27,2.9838523076960617,37,1356,1
9,0,169,960,58,3.8555425669418373,15,136,1
2,1,241,1698,67,1.430700079626099,22,575,1
9,3,74,2386,37,4.8756060189819825,11,2361,1
4,0,263,798,16,3.717784710403109,15,2029,1
5,1,278,4811,7,4.21491094671714,47,4517,1
7,3,14,4226,0,2.419146206957008,41,3608,1
1,4,234,3347,17,1.8904904374361835,21,3830,1
2,1,217,2598,1,3.6156130311784636,12,4809,1
5,1,95,4995,33,3.9839331872905643,17,3189,1
6,1,180,1761,41,4.583736918569116,19,106,1
1,3,15,1601,55,4.594627309331527,27,2440,1
4,4,193,4594,2,3.0244461960747926,27,3430,1
8,1,47,1921,59,1.9554924834282916,37,4372,1
1,0,210,4616,0,1.9667368216890155,18,2008,1
3,3,168,1019,9,3.4956107769510023,2,675,1
8,2,175,403,21,2.3266603911440633,25,4350,1
5,1,113,1530,54,2.6015704648012012,26,1600,1
5,0,68,345,37,3.7947906168559253,1,2829,1
2,1,237,670,48,4.5093271759928255,38,3396,1
9,4,223,3589,34,2.2462900967530217,48,2297,1
6,1,48,3913,15,1.8806296154688553,48,1661,0
2,2,65,4384,4,3.6828555961468017,43,1089,1
5,0,261,860,37,1.6585128443848531,27,2337,1
3,3,168,2540,33,3.5762607633535115,43,2769,1
3,4,132,1568,6,4.5208607739700195,46,2885,1
5,2,287,2981,13,4.707813715905141,42,3577,1
4,0,26,4298,15,4.0200410830106,0,3446,0
8,0,209,1828,66,4.494442918549202,32,1558,1
1,0,117,3184,63,2.4091392461737464,6,386,1
6,1,97,4272,2,3.3126942558380894,49,3966,0
4,0,295,3491,61,2.203435010066859,42,3147,1
1,2,12,461,58,2.039358342331473,32,1535,1
8,1,56,4952,64,1.8013225890618934,4,2961,1
2,3,136,2028,27,3.289293433744349,13,1782,1
8,0,196,2151,65,3.439123606876203,34,3558,1
7,1,201,1195,50,3.590906990434233,37,4811,1
1,2,229,2554,22,1.1268398117658491,9,123,1
4,4,75,4769,45,2.1293729379852646,25,1966,1
9,3,105,1712,35,1.4190390606170107,14,1878,1
1,3,144,215,56,4.697147637745751,12,1296,1
2,0,173,295,41,3.392866703102606,46,4888,1
9,2,292,4642,53,2.073677614076171,3,1242,1
4,4,237,2152,35,4.438193020809376,1,3269,1
5,2,221,3626,8,3.1238122454891544,11,250,1
7,4,140,4822,42,1.5302794479998996,17,269,1
3,3,270,382,43,4.801637518780904,40,3193,1
2,0,171,4768,10,2.4795099128518503,47,4603,1
9,1,182,1404,25,1.041789970969739,27,589,1
4,2,30,2543,51,1.4394386038286968,15,898,1
4,1,61,238,53,2.9092859115485985,10,3274,1
1,4,70,3813,24,2.536884808076366,22,2915,1
4,3,193,4030,23,1.6183591968557818,13,2581,1
4,1,248,1822,5,1.7576195730801785,0,4016,1
8,2,264,4022,57,3.7290487901867353,27,3457,1
9,0,186,4560,46,1.623544855695568,35,3318,1
3,1,40,772,45,2.970363180113976,15,459,1
8,0,63,1095,20,3.3269015172250347,42,3078,0
4,2,11,4015,6,3.568705944770801,43,2759,1
2,4,133,1198,28,2.480671164341688,2,164,1
8,3,131,646,55,2.4156817141808222,24,949,1
7,1,267,3605,50,2.0994428299570385,27,2264,1
7,2,195,2032,63,2.3626553447964755,44,4537,1
3,1,91,3912,19,3.590650381733297,0,3267,0
8,1,216,4760,36,4.81375879337427,30,823,1
9,3,178,2448,55,3.698491057217476,0,2229,1
8,3,47,3771,20,2.9843787091246483,35,598,1
1,2,245,1347,3,3.6540484136369185,40,744,1
5,2,203,4819,33,3.238073820067449,5,548,1
9,3,219,2881,55,2.225602763883842,8,2391,1
9,0,292,1129,0,2.1299706444870425,19,4437,1
7,1,72,2197,25,4.4342425679159945,18,4152,0
7,3,285,2337,22,3.1874781798690126,45,2100,1
7,2,140,4774,37,2.723848463262807,9,4593,1
9,4,268,752,30,4.127499272866192,48,4787,1
8,2,255,3941,30,3.624326268285124,3,4764,1
6,0,297,1260,27,3.8872468267891582,43,2448,1
6,2,20,4489,59,4.5303992581251755,48,2833,1
5,3,175,1057,43,3.3972472579187656,28,2147,1
1,4,283,4858,22,2.554082827745281,47,2878,1
2,0,238,2732,48,1.504271922145123,25,4042,1
9,2,97,4914,67,3.8142624095669677,43,2206,1
8,1,77,269,38,2.6504297041310965,27,3364,1
8,0,115,3308,6,3.2871012484178834,48,2833,0
4,4,184,1813,59,3.6236672975877786,44,3820,1
1,1,241,4682,40,4.847701682127453,9,1193,1
4,2,162,1204,57,2.889092813491082,18,3928,1
6,4,73,526,60,3.5205290632803585,18,1826,1
7,3,256,2426,22,3.8318089206014845,13,3291,1
7,0,67,4799,12,4.084404683181168,25,3003,0
1,0,56,3179,49,1.4716350695324372,1,2555,1
6,4,12,3351,8,1.332068640727094,3,2879,1
1,2,80,3570,30,3.765339476432129,36,3754,1
7,2,273,3326,24,3.658091911579696,31,3609,1
6,4,213,2386,28,4.095979239034349,26,822,1
5,2,282,4317,33,4.8679397476618975,40,1346,1
4,3,126,436,25,4.390128798669949,7,3100,1
1,4,92,4061,54,3.2980552571809687,41,3015,1
6,3,204,465,6,2.568403314511271,47,4281,1
6,1,250,4789,28,4.168272633532052,1,1967,1
7,1,287,373,34,1.945625167781376,7,1290,1
5,0,268,897,15,2.977546983915117,20,724,1
9,0,257,4130,68,2.3991592130077755,12,3544,1
7,2,58,4106,53,4.441753244581873,40,824,1
5,4,142,3557,37,1.3506800972800987,32,1542,1
4,1,49,1314,60,1.6044292447195492,45,3329,1
3,1,82,1823,5,4.4237273107639545,27,1615,0
8,0,65,2524,58,2.660889950466482,36,1611,1
3,3,83,1056,58,1.5825710077773283,18,3074,1
7,3,162,2821,58,3.2947309054967318,0,3343,1
4,0,228,683,25,4.890504340641903,21,1796,1
1,2,27,4103,36,4.3367945167624065,2,604,1
7,1,197,1936,52,3.721688625474972,37,2418,1
3,4,160,1021,25,3.0262786752973008,46,2732,1
4,3,146,2844,54,3.0128405948493535,1,1468,1
6,2,60,3810,40,1.6014743506604696,37,165,1
2,2,183,2254,14,4.779804929470027,27,2778,1
7,3,132,3163,3,3.4394510957187445,21,875,1
4,2,280,1767,20,4.491556680832048,5,3835,1
1,4,218,3065,16,4.165316815074645,26,2179,1
5,1,271,4928,49,4.031592213765684,17,296,1
1,1,270,4192,37,3.621101265869257,5,1490,1
4,1,289,4906,61,2.408907452967569,19,251,1
8,2,107,3942,37,1.1589589784100518,32,2819,1
3,2,168,4087,59,2.265516992891951,48,2093,1
3,1,21,225,38,4.449343776844465,27,4968,1
1,2,182,2013,69,4.769906014390045,39,3402,1
8,2,253,1127,50,3.164878126173897,21,2354,1
6,1,103,773,58,3.8804774341644896,47,4261,1
3,0,11,1469,55,3.9791797192172536,49,4386,1
5,1,110,4367,48,4.017148059360592,10,4062,1
5,1,31,3703,24,1.7944494087210354,28,1353,0
8,3,145,685,41,2.5167547982706586,22,3033,1
7,1,177,2314,56,3.4120440406966757,29,2663,1
3,0,182,4657,62,1.4493820980983436,37,3144,1
5,4,166,468,67,2.0427580756725963,11,2542,1
9,1,279,4043,30,4.243819917902769,19,3074,1
9,0,110,1721,50,4.269162416996881,22,4882,1
4,0,225,2319,23,3.2704605242719547,3,3749,1
2,0,207,4862,14,2.266241550043,8,2656,1
3,4,15,2698,42,3.235835161734428,47,2957,1
6,1,138,1089,29,1.0302168217938297,8,3695,1
6,3,63,1433,69,3.068270970329775,0,3647,1
8,4,56,4515,16,3.517450775879464,15,1548,1
2,2,40,4476,59,4.3921965757364365,26,3461,1
9,4,159,4046,37,3.5696900728195016,15,1411,1
1,1,13,4801,32,1.892535793745656,32,2416,1
9,0,19,3737,60,2.3241798213005995,45,3541,1
3,2,103,4834,64,3.3803841563288275,34,1804,1
9,2,111,1896,19,2.5102946631469867,28,4704,1
1,2,118,963,60,2.58114256342444,38,1868,1
8,4,183,1740,0,3.4171284050018587,12,3898,1
3,3,97,3392,1,3.1652101490307567,31,2150,1
9,3,156,3586,59,1.5831325737345034,28,1832,1
4,3,202,2573,45,2.2433911753055056,18,1136,1
4,3,263,3237,18,2.5152214459994577,44,4341,1
7,1,22,621,58,2.8210744540588584,2,2322,1
5,3,42,284,5,4.548948904447198,33,4892,1
8,1,141,2600,0,3.226412690238892,19,1179,1
3,3,209,1744,53,3.8392595687221194,14,4269,1
8,0,123,248,44,1.0799893028819483,15,4725,1
6,0,138,3043,67,3.1776233878224347,32,2013,1
8,3,60,4353,49,2.2907454564454564,38,247,1
9,2,113,3129,57,2.9042108512008316,32,2406,1
3,0,281,2378,13,1.1777778721909034,9,2812,1
9,4,96,4579,34,2.1372396222421894,45,1362,1
8,0,259,210,50,3.5578413328655083,43,420,1
1,1,222,3434,21,3.108953438644297,38,2698,1
7,0,34,4691,23,1.500873300551124,19,3944,0
1,2,188,3180,14,3.6589987922158556,35,108,1
5,4,173,1496,57,1.6108380874705301,0,4379,1
4,4,85,4956,17,4.973406621553941,26,2864,1
3,4,16,803,66,2.2938133457083683,4,209,1
6,2,124,4524,21,3.183568970435633,27,1962,1
1,1,275,1261,0,2.7532577898495876,5,1589,1
8,4,80,2310,15,1.880548841338856,24,586,1
1,1,98,2775,10,3.7044444512371677,46,846,0
4,0,106,2834,19,1.6677774466867126,25,3360,0
5,2,116,2974,10,4.886856195636315,43,3209,1
4,0,185,4885,29,3.9812198049920666,36,1344,1
8,3,90,4883,36,3.03103022238648,12,3659,1
3,4,130,4760,13,1.1559981190286415,47,1449,1
1,0,213,4623,45,3.260211570991813,5,4667,1
2,1,119,801,52,3.1403986801186377,42,3620,1
2,4,132,3578,6,4.5460882771033955,23,2704,1
8,1,87,1231,60,2.252907848431912,14,2121,1
5,1,147,1589,5,1.7943327301983127,6,4826,1
6,2,167,2491,31,2.8884223230509702,24,3681,1
7,1,108,1416,46,1.247863776265409,45,2356,1
5,1,131,484,29,4.473337151938778,36,738,1
6,1,217,1308,21,1.0835126355037739,39,4222,1
1,2,271,3232,20,3.4922673982545605,14,2799,1
7,3,107,1578,59,2.6327472579916433,29,1263,1
9,3,172,3889,12,1.2322542200156845,1,1697,1
4,1,233,534,42,2.144924808107052,7,2927,1
3,2,272,4139,4,1.3228724973087869,34,3644,1
8,3,94,104,48,2.8971352176120924,25,2395,1
9,3,167,3501,8,2.1166003358473486,43,2190,1
3,0,209,2048,60,1.6826875350440504,21,3896,1
6,2,56,4092,31,3.0675313703883806,31,4325,1
2,4,42,923,9,3.918219280294906,39,1091,1
3,0,192,479,6,2.504656732789005,15,4776,1
1,4,67,2234,32,4.8779989336358645,7,2316,1
7,2,142,3931,15,3.2337302143618873,37,4846,1
7,4,56,3228,43,4.5795335480729165,22,1106,1
7,0,124,1833,40,4.4302078804119684,1,3020,1
9,2,22,2498,47,4.179342595204465,13,1543,1
4,3,26,413,41,4.923753660025913,4,373,1
8,1,84,1235,2,1.6933815836851522,36,3369,0
4,0,140,733,68,3.8878197559796557,26,224,1
2,1,154,376,31,1.711637109270971,24,4492,1
3,0,130,4170,9,4.301951219854654,38,3758,1
6,0,276,4229,67,3.7147859817973443,25,259,1
9,0,217,4563,14,2.1831201137078367,27,1141,1
7,4,211,1545,4,1.9467273880944012,28,2446,1
4,2,217,2773,29,3.8715816156405634,34,2334,1
2,0,104,3273,6,4.858782767265954,7,2374,0
9,1,263,4499,6,2.01197114752648,5,4727,1
1,0,93,866,40,2.7328680912357397,9,1479,1
9,0,106,3880,6,3.540526018608246,10,2262,0
8,4,238,4932,69,3.5364958375338738,43,3807,1
2,4,133,691,32,1.314269845251422,6,345,1
6,1,101,2757,4,4.358560649740425,27,280,0
7,3,23,4648,42,4.355915686705146,25,4993,1
4,1,249,3496,61,2.996645509331452,0,3080,1
8,1,212,4488,61,2.7738544717308415,17,3996,1
3,0,299,204,12,3.1316774822266362,47,220,1
9,3,41,331,61,3.4555808136698367,37,1032,1
1,1,75,195,56,3.799118778599867,40,4159,1
